numbers_id,release_date,production_budget,domestic_gross_revenue,worldwide_gross_revenue,year,imdb_id,production_budget_infAdj,domestic_gross_revenue_infAdj,worldwide_gross_revenue_infAdj,profit,profit_infAdj,roi,kim_id,mpaa,sex,violence,language,type,metacritic_rating,tmdb_rating,rt_rating,fa_rating,genres,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,genre_\N,genre__NULL
3230.0,2014-10-03,16000000.0,14019924.0,20769209.0,2014,tt2467046,20099880.341722567,17612424.675002776,26091163.480764214,4769209.0,5991283.139041647,0.2980755625,2883.0,PG-13,2.0,6.0,2.0,Movie,12.0,4.2,0.0,2.3,"Action,Fantasy,Sci-Fi",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3231.0,2004-05-28,16000000.0,13922211.0,14553807.0,2004,tt0367085,25452793.35615599,22147447.477737617,23152190.132273536,-1446193.0,-2300603.2238824554,-0.0903870625,4626.0,R,9.0,3.0,9.0,Movie,33.0,5.3,18.0,3.3,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232.0,1988-12-09,16000000.0,13854000.0,13854000.0,1988,tt0095687,41216210.4971112,35688086.26418616,35688086.26418616,-2146000.0,-5528124.2329250425,-0.134125,,,,,,,47.0,5.7,20.0,4.2,"Comedy,Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3233.0,2012-06-29,16000000.0,12431792.0,12617472.0,2012,tt1716777,20815480.703622244,16173357.905465338,16414921.559030874,-3382528.0,-4400559.144591371,-0.211408,3824.0,PG-13,5.0,4.0,5.0,Movie,49.0,6.8,53.0,6.0,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234.0,1999-05-28,16000000.0,11810854.0,11810854.0,1999,tt0139809,28727605.660785794,21206097.26431966,21206097.26431966,-4189146.0,-7521508.396466136,-0.261821625,4954.0,R,3.0,8.0,6.0,Movie,36.0,7.0,30.0,6.6,"Mystery,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
3235.0,2004-09-03,16000000.0,11540112.0,11540112.0,2004,tt0380277,25452793.35615599,18358005.377681002,18358005.377681002,-4459888.0,-7094787.9784749895,-0.278743,1024.0,PG-13,4.0,4.0,4.0,Movie,15.0,5.2,5.0,3.8,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236.0,1979-10-19,16000000.0,8400000.0,8400000.0,1979,tt0079550,71784152.63522442,37686680.13349282,37686680.13349282,-7600000.0,-34097472.5017316,-0.475,,,,,,,27.0,5.2,5.0,4.8,"Action,Drama,Sci-Fi",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3237.0,1986-03-07,16000000.0,5900000.0,12900000.0,1986,tt0091203,43536493.55353026,16054081.997864285,35101297.927533776,-3100000.0,-8435195.625996485,-0.19375,,,,,,,24.0,6.9,71.0,6.8,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238.0,2016-11-18,16000000.0,5083906.0,7171320.0,2016,tt1620935,19755746.304319255,6277272.323187905,8854673.661693173,-8828680.0,-10901072.642626083,-0.5517925,571.0,R,6.0,6.0,9.0,Movie,62.0,6.8,70.0,6.3,"Biography,Drama,Sport",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3239.0,2002-05-03,16000000.0,4839383.0,14839383.0,2002,tt0278823,26444457.85640965,7998428.737157831,24526214.89741386,-1160617.0,-1918242.9589957893,-0.0725385625,2250.0,PG-13,4.0,1.0,3.0,Movie,46.0,6.6,47.0,6.8,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3240.0,2000-09-15,16000000.0,4734235.0,6615452.0,2000,tt0134630,28111953.871010657,8318037.245907759,11623330.091242826,-9384548.0,-16488623.779767832,-0.58653425,1401.0,R,6.0,4.0,5.0,Movie,40.0,5.8,21.0,5.1,"Comedy,Drama,Music",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3241.0,1999-08-13,16000000.0,4217115.0,5825314.0,1999,tt0165710,28727605.660785794,7571726.046636543,10459207.715140922,-10174686.0,-18268397.94564487,-0.635917875,1243.0,R,6.0,4.0,10.0,Movie,33.0,6.7,49.0,5.8,"Adventure,Comedy,Music",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3242.0,2007-10-19,16000000.0,3287315.0,8120148.0,2007,tt0469623,23225503.02992601,4771846.530801326,11787157.623590477,-7879852.0,-11438345.406335533,-0.49249075,4942.0,R,5.0,4.0,6.0,Movie,63.0,6.5,65.0,6.6,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243.0,2014-06-04,16000000.0,2429989.0,8217571.0,2014,tt2398231,20099880.341722567,3052655.50823138,10323262.11247559,-7782429.0,-9776618.229246976,-0.4864018125,,,,,,,68.0,6.6,80.0,6.3,"Drama,Western",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3244.0,2013-03-27,16000000.0,2322593.0,22594052.0,2013,tt1924429,20393338.594711713,2960339.091669204,28798009.54140771,6594052.0,8404670.946695998,0.41212825,5057.0,R,9.0,9.0,6.0,Movie,61.0,6.6,69.0,6.0,"Crime,Drama,Mystery",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3245.0,2014-05-16,16000000.0,2013456.0,7585011.0,2014,tt3754702,20099880.341722567,2529389.0420827097,9528613.34316559,-8414989.0,-10571266.998556977,-0.5259368125,,,,,,,,,,,"Documentary,Family,History",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3246.0,1997-08-15,16000000.0,1686429.0,1686429.0,1997,tt0120207,29855529.023563534,3146826.872229952,3146826.872229952,-14313571.0,-26708702.15133358,-0.8945981875,4733.0,PG-13,0.0,6.0,4.0,Movie,28.0,4.4,12.0,2.3,"Action,Adventure,Crime",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247.0,2005-12-21,16000000.0,1669971.0,2814566.0,2005,tt0384686,24788462.559559792,2587250.850565664,4360547.7445256235,-13185434.0,-20427914.81503417,-0.824089625,,,,,,,60.0,6.6,49.0,5.8,"Drama,History,Romance",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3248.0,2008-07-25,16000000.0,1477650.0,247474497.0,2008,tt1064932,22581918.356758397,2085510.7287415029,349278055.4146157,231474497.0,326696137.0578573,14.4671560625,,,,,,,,6.7,67.0,6.7,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3249.0,2020-07-15,16000000.0,1224525.0,35091523.0,2020,tt13428402,18314693.568,1401675.0088346999,40168155.661214,19091523.0,21853462.093214,1.1932201875,,,,,,,,7.7,,5.6,"Animation,Comedy,Drama",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250.0,2014-10-01,16000000.0,705908.0,1685403.0,2014,tt3179568,20099880.341722567,886791.6457665433,2117274.914223765,-14314597.0,-17982605.427498803,-0.8946623125,3257.0,R,9.0,5.0,7.0,Movie,38.0,6.5,33.0,5.9,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251.0,2019-04-12,16000000.0,441366.0,1573603.0,2019,tt10260974,18646189.521580797,514362.1302738769,1833856.2356080068,-14426397.0,-16812333.28597279,-0.9016498125,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3252.0,2010-09-24,16000000.0,337997.0,1467278.0,2010,tt1191111,21825411.192115963,461057.71916885115,2001496.6051965952,-14532722.0,-19823914.586919367,-0.908295125,,,,,,,69.0,7.4,72.0,7.0,"Drama,Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253.0,2008-12-31,16000000.0,31631.0,31631.0,2008,tt0901487,22581918.356758397,44643.04122141405,44643.04122141405,-15968369.0,-22537275.315536983,-0.9980230625,,,,,,,69.0,7.1,80.0,6.4,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063.0,2010-04-23,10000000.0,128486.0,42226657.0,2010,tt0901487,13640881.995072477,175266.23640188822,57600884.51834011,32226657.0,43960002.523267634,3.2226657,,,,,,,69.0,7.1,80.0,6.4,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254.0,2012-11-02,16000000.0,3361.0,94812.0,2012,tt1545106,20815480.703622244,4372.551915304648,123347.33477948952,-15905188.0,-20692133.368842755,-0.99407425,,,,,,,57.0,5.3,56.0,4.7,"Comedy,Horror,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3255.0,2010-05-11,16000000.0,0.0,64733391.0,2010,tt2172894,21825411.192115963,0.0,88302054.77718866,48733391.0,66476643.585072696,3.0458369375,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3256.0,2010-03-09,16000000.0,0.0,47707417.0,2010,tt1028532,21825411.192115963,0.0,65077124.55867145,31707417.0,43251713.36655549,1.9817135625,,,,,,,,8.0,64.0,7.1,"Biography,Drama,Family",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257.0,2013-12-04,16000000.0,0.0,1844228.0,2013,tt2249221,20393338.594711713,0.0,2350622.8781155,-14155772.0,-18042715.716596212,-0.88473575,,,,,,,,6.7,,6.2,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258.0,2020-05-22,16000000.0,0.0,0.0,2020,tt8851668,18314693.568,0.0,0.0,-16000000.0,-18314693.568,-1.0,3045.0,R,6.0,5.0,10.0,Movie,59.0,6.1,66.0,4.6,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259.0,2018-09-28,15800000.0,11277120.0,16955673.0,2018,tt2837574,18862392.089083526,13462877.15668643,20242060.269638427,1155673.0,1379668.1805549003,0.07314386075949367,3660.0,PG-13,1.0,4.0,5.0,Movie,80.0,6.4,93.0,6.1,"Biography,Comedy,Crime",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260.0,2020-10-16,15750000.0,49888502.0,506888193.0,2020,tt11032374,18028526.481,57105789.168534696,580218870.5020151,491138193.0,562190344.0210152,31.183377333333333,,,,,,,72.0,8.3,98.0,7.3,"Action,Adventure,Animation",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261.0,2018-12-07,15700000.0,39282227.0,63288854.0,2018,tt2126357,18743009.860671606,46895997.96242932,75555644.24156724,47588854.0,56812634.38089563,3.0311371974522294,4358.0,PG-13,4.0,3.0,5.0,Movie,46.0,6.4,44.0,4.5,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3262.0,2002-06-21,15600000.0,13571817.0,13771817.0,2002,tt0247444,25783346.409999408,22431208.918212753,22761764.641417872,-1828183.0,-3021581.7685815357,-0.11719121794871795,2711.0,PG-13,4.0,2.0,5.0,Movie,24.0,5.1,10.0,3.7,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3263.0,2020-01-24,15600000.0,1876298.0,13207442.0,2020,tt6439020,17856826.2288,2147738.932015704,15118140.815445816,-2392558.0,-2738685.4133541826,-0.15336910256410258,3842.0,PG,1.0,4.0,2.0,Movie,77.0,6.5,92.0,5.3,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264.0,2007-06-08,15500000.0,10299782.0,88611837.0,2007,tt0450188,22499706.060240824,14951101.128036086,128628405.5456756,73111837.0,106128699.48543479,4.71689270967742,,,,,,,66.0,7.5,74.0,7.1,"Biography,Drama,Music",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3265.0,2002-11-15,15500000.0,1693000.0,1757694.0,2002,tt0273435,25618068.54839685,2798154.196931346,2905079.0567165064,-13742306.0,-22712989.491680343,-0.8866003870967742,,,,,,,62.0,6.3,55.0,6.9,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3266.0,2007-04-13,15500000.0,1237615.0,1237615.0,2007,tt5449860,22499706.060240824,1796514.4332738675,1796514.4332738675,-14262385.0,-20703191.626966957,-0.9201538709677419,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3267.0,2005-04-22,15500000.0,517262.0,517262.0,2005,tt1442286,24013823.104573548,801383.1075301886,801383.1075301886,-14982738.0,-23212439.99704336,-0.9666282580645161,3100.0,PG,2.0,2.0,3.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3268.0,2010-02-26,15500000.0,318623.0,318623.0,2010,tt0954990,21143367.092362337,434629.87439159775,434629.87439159775,-15181377.0,-20708737.21797074,-0.9794436774193548,5565.0,PG-13,5.0,3.0,5.0,Movie,62.0,6.2,65.0,6.1,"Adventure,Drama,Romance",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3269.0,2021-07-07,15500000.0,0.0,3349127.0,2021,tt6217926,17526780.0,0.0,3787058.84652,-12150873.0,-13739721.15348,-0.7839272903225807,200.0,R,7.0,6.0,8.0,Movie,67.0,6.8,71.0,6.3,"Drama,Musical,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3270.0,2015-05-01,15495600.0,12236500.0,29721410.0,2015,tt2935476,19155905.937758084,15126954.942524122,36742077.38309859,14225810.0,17586171.445340503,0.9180548026536566,1609.0,PG-13,5.0,4.0,2.0,Movie,71.0,7.1,85.0,6.4,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3272.0,2006-03-31,15250000.0,7802450.0,12930343.0,2006,tt0439815,22851826.460083593,11691818.581211751,19375865.856088962,-2319657.0,-3475960.6039946303,-0.1521086557377049,4553.0,R,6.0,9.0,7.0,Movie,69.0,6.5,87.0,4.9,"Comedy,Horror,Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3273.0,1990-11-16,15000000.0,285761243.0,476680911.0,1990,tt0099785,35414936.41607087,674681083.4014919,1125441610.2546494,461680911.0,1090026673.8385785,30.7787274,,,,,,,63.0,7.4,66.0,5.7,"Comedy,Family",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274.0,1984-12-05,15000000.0,234760478.0,316300000.0,1984,tt0086960,44081781.332711115,689910670.4505826,929537829.0357685,301300000.0,885456047.7030574,20.086666666666666,,,,,,,66.0,7.2,83.0,6.1,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275.0,1986-05-16,15000000.0,180470489.0,357469522.0,1986,tt0092099,40815462.70643462,491065767.55943465,972685596.2585341,342469522.0,931870133.5520995,22.831301466666666,,,,,,,50.0,7.0,58.0,5.8,"Action,Drama",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276.0,1982-12-17,15000000.0,177200000.0,177200262.0,1982,tt0084805,48285760.752768144,570415787.0260344,570416630.4173222,162200262.0,522130869.664554,10.8133508,,,,,,,88.0,7.2,90.0,7.1,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3277.0,1987-11-25,15000000.0,167780960.0,167780960.0,1987,tt0094137,40054428.56372388,448024698.4448675,448024698.4448675,152780960.0,407970269.8811436,10.185397333333333,,,,,,,61.0,6.2,67.0,4.8,"Comedy,Drama,Family",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278.0,2010-11-26,15000000.0,138797449.0,430061213.0,2010,tt1504320,20461322.992608715,189331962.30260903,586641425.7190729,415061213.0,566180102.7264643,27.670747533333333,2767.0,R,1.0,1.0,6.0,Movie,88.0,7.7,94.0,7.4,"Biography,Drama,History",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3279.0,1999-09-15,15000000.0,130058047.0,356258047.0,1999,tt0169547,26932130.306986682,233516017.95174655,639652542.9811057,341258047.0,612720412.674119,22.750536466666667,130.0,R,8.0,6.0,7.0,Movie,84.0,8.0,87.0,7.9,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280.0,2000-12-08,15000000.0,128467906.0,213914770.0,2000,tt0190332,26354956.75407249,225717740.46108335,375847634.16049093,198914770.0,349492677.40641844,13.260984666666667,1089.0,PG-13,5.0,7.0,1.0,Movie,94.0,7.4,97.0,7.0,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281.0,1988-12-09,15000000.0,111936388.0,216600000.0,1988,tt0096320,38640197.34104175,288349608.1308945,557964449.6046429,201600000.0,519324252.2636011,13.44,,,,,,,53.0,6.0,42.0,4.4,"Comedy,Crime",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282.0,1996-12-20,15000000.0,103046663.0,173046640.0,1996,tt0117571,28809652.522456825,197915903.6419139,332360904.5719119,158046640.0,303551252.04945505,10.536442666666666,4345.0,R,4.0,8.0,6.0,Movie,65.0,7.4,,5.8,"Horror,Mystery",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3283.0,2017-08-02,15000000.0,102092201.0,305384865.0,2017,tt5140878,18290551.214990426,124488175.40277311,372377167.5710291,290384865.0,354086616.3560387,19.358991,197.0,R,1.0,7.0,2.0,Movie,62.0,6.6,70.0,5.5,"Horror,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3284.0,2013-10-23,15000000.0,102003019.0,160903019.0,2013,tt3063516,19118754.93254223,130011381.50936326,205084359.21114576,145903019.0,185965604.27860352,9.726867933333333,339.0,R,7.0,5.0,6.0,Movie,54.0,6.1,61.0,5.9,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285.0,1978-06-28,15000000.0,98800000.0,98800000.0,1978,tt0077663,72432453.26371129,477088425.49697834,477088425.49697834,83800000.0,404655972.23326707,5.586666666666667,,,,,,,72.0,6.5,87.0,6.1,"Comedy,Fantasy,Romance",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3286.0,1985-12-18,15000000.0,94029472.0,94029472.0,1985,tt0088939,42264411.63251305,264940020.67972404,264940020.67972404,79029472.0,222675609.047211,5.268631466666666,,,,,,,78.0,7.8,77.0,7.4,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287.0,2014-11-14,15000000.0,91125143.0,227328585.0,2014,tt2084970,18843637.820364907,114475279.40139736,285579834.79706925,212328585.0,266736196.97670436,14.155239,2428.0,PG-13,2.0,4.0,4.0,Movie,71.0,8.0,90.0,7.2,"Biography,Drama,Thriller",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3288.0,1988-03-30,15000000.0,73839613.0,74456266.0,1988,tt0094721,38640197.34104175,190211814.52707678,191800320.76780647,59456266.0,153160123.42676473,3.9637510666666667,,,,,,,70.0,7.4,85.0,6.8,"Comedy,Fantasy",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289.0,1959-11-18,15000000.0,73000000.0,73259017.0,1959,tt0052618,15000000.0,73000000.0,73259017.0,58259017.0,58259017.0,3.8839344666666666,,,,,,,90.0,7.8,85.0,7.9,"Adventure,Drama",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290.0,2016-01-04,15000000.0,72082999.0,108286422.0,2016,tt1179933,18521012.1602993,89003340.06865616,133704942.57715346,93286422.0,115183930.41685416,6.2190948,,,,,,,76.0,7.0,90.0,6.4,"Drama,Horror,Mystery",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3291.0,2013-01-17,15000000.0,71628180.0,148095566.0,2013,tt2023587,19118754.93254223,91296107.97893485,188760188.86334226,133095566.0,169641433.93080002,8.873037733333334,3128.0,PG-13,4.0,7.0,5.0,Movie,57.0,6.2,63.0,5.3,"Fantasy,Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3292.0,1980-10-10,15000000.0,69847348.0,69847348.0,1980,tt0081375,60492263.45664979,281681611.79762006,281681611.79762006,54847348.0,221189348.34097028,3.6564898666666665,,,,,,,59.0,6.0,83.0,4.6,"Comedy,War",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3293.0,1980-03-07,15000000.0,67182787.0,67182787.0,1980,tt0080549,60492263.45664979,270935923.39706576,270935923.39706576,52182787.0,210443659.94041598,3.4788524666666665,,,,,,,87.0,7.3,85.0,6.6,"Biography,Drama,Music",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3294.0,1987-03-06,15000000.0,65192350.0,120192350.0,1987,tt0093409,40054428.56372388,174082821.73175228,320949059.7987398,105192350.0,280894631.2350159,7.012823333333333,,,,,,,68.0,7.3,80.0,6.7,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3295.0,2010-03-19,15000000.0,64003625.0,76954311.0,2010,tt1196141,20461322.992608715,87306589.58818705,104972467.53631078,61954311.0,84511144.54370207,4.1302874,1260.0,PG,3.0,4.0,3.0,Movie,56.0,6.2,54.0,5.3,"Comedy,Drama,Family",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296.0,2022-02-18,15000000.0,61778069.0,84677678.0,2022,tt11252248,16200000.000000002,66720314.52,91451892.24000001,69677678.0,75251892.24000001,4.6451785333333335,1305.0,PG-13,2.0,4.0,5.0,Movie,61.0,7.4,77.0,5.7,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297.0,1983-07-29,15000000.0,61400000.0,61400000.0,1983,tt0085995,45496806.513491146,186233594.66189042,186233594.66189042,46400000.0,140736788.14839926,3.0933333333333333,3510.0,PG,2.0,2.0,3.0,Movie,55.0,7.1,93.0,4.6,"Adventure,Comedy",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298.0,2007-08-31,15000000.0,58269151.0,77514401.0,2007,tt0373883,21773909.090555634,84583146.44385727,112519434.70552498,62514401.0,90745525.61496934,4.167626733333333,2080.0,R,10.0,10.0,10.0,Movie,47.0,6.2,28.0,5.7,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3299.0,2006-09-15,15000000.0,56441711.0,128885873.0,2006,tt0436697,22477206.354180582,84576799.00866827,193132957.57064745,113885873.0,170655751.21646687,7.592391533333333,4033.0,PG-13,1.0,3.0,5.0,Movie,91.0,7.0,90.0,6.4,"Biography,Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300.0,2007-10-12,15000000.0,55204525.0,55934178.0,2007,tt0906108,21773909.090555634,80134553.91582039,81193713.7884638,40934178.0,59419804.69790816,2.7289452,5443.0,PG-13,5.0,3.0,4.0,Movie,54.0,6.5,48.0,4.9,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3301.0,2012-02-03,15000000.0,54333290.0,128955898.0,2012,tt1596365,19514513.159645855,70685846.84745698,167767437.90232992,113955898.0,148252924.74268407,7.597059866666667,5503.0,PG-13,0.0,6.0,3.0,Movie,62.0,6.1,66.0,5.5,"Drama,Fantasy,Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3302.0,1994-12-21,15000000.0,50003303.0,50003303.0,1994,tt0110367,30392264.97643048,101314242.29818274,101314242.29818274,35003303.0,70921977.32175227,2.3335535333333333,2979.0,PG,0.0,1.0,0.0,Movie,87.0,7.3,93.0,6.2,"Drama,Family,Romance",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3303.0,1978-12-08,15000000.0,50000000.0,50065119.0,1978,tt0077416,72432453.26371129,241441510.87903762,241755959.47397625,35065119.0,169323506.21026498,2.3376746,,,,,,,86.0,8.0,86.0,8.0,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3304.0,2018-08-09,15000000.0,49275340.0,93411426.0,2018,tt7349662,17907334.26178816,58825998.9495507,111516641.9501526,78411426.0,93609307.68836445,5.2274284,543.0,R,1.0,5.0,10.0,Movie,83.0,7.5,96.0,6.5,"Biography,Comedy,Crime",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305.0,2006-02-03,15000000.0,47860214.0,67215435.0,2006,tt0455857,22477206.354180582,71717593.74888283,100721013.51206747,52215435.0,78243807.1578869,3.481029,5404.0,PG-13,2.0,5.0,3.0,Movie,27.0,5.8,9.0,4.4,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
