"numbers_id","release_date","production_budget","domestic_gross_revenue","worldwide_gross_revenue","year","imdb_id","production_budget_infAdj","domestic_gross_revenue_infAdj","worldwide_gross_revenue_infAdj","profit","profit_infAdj","roi","kim_id","mpaa","sex","violence","language","type","metacritic_rating","tmdb_rating","rt_rating","fa_rating","genres","genre_Action","genre_Adult","genre_Adventure","genre_Animation","genre_Biography","genre_Comedy","genre_Crime","genre_Documentary","genre_Drama","genre_Family","genre_Fantasy","genre_Film.Noir","genre_History","genre_Horror","genre_Music","genre_Musical","genre_Mystery","genre_News","genre_Romance","genre_Sci.Fi","genre_Sport","genre_Thriller","genre_War","genre_Western","genre_.N","genre__NULL","metacritic_rating_Zscore","tmdb_rating_Zscore","rt_rating_Zscore","fa_rating_Zscore","mean_Zscore","metacritic_rating_Norm","tmdb_rating_Norm","rt_rating_Norm","fa_rating_Norm","mean_Norm_score","tmdb_rating_x10","fa_rating_x10","years_since_first","release_season"
4331,"2003-07-04",7800000,10130108,24021282,2003,"tt0324133",12689903.7356036,16480781.4552908,39080481.5622805,16221282,26390577.8266769,2.07965153846154,4843,"R",8,4,5,"Movie",70,6.5,83,6.3,"Crime,Drama,Mystery",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.901241573253145,0.111998680145529,1.0812795231052,0.769167434081191,0.715921802646267,81.6270054389315,54.4587773460634,69.1705921938089,77.910303983235,70.7916697405097,65,63,66,"summer"
4338,"1997-09-26",7500000,43492389,43492389,1997,"tt0120169",13994779.2297954,81155517.630851,81155517.630851,35992389,67160738.4010555,4.7989852,4624,"R",4,3,7,"Movie",68,6.4,82,5.2,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786132608274138,-0.00893198196799186,1.04483714931616,-0.260129107905566,0.390477166929184,78.4105098768521,49.6436702125411,68.1022880215343,39.7382092862117,58.9736693492848,64,52,60,"fall"
4340,"1996-02-23",7500000,32281907,36238752,1996,"tt0113326",14404826.2612284,62002034.8954844,69601723.5311658,28738752,55196897.2699374,3.8318336,4256,"R",3,7,6,"Movie",61,6.8,80,5.6,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38325123084761,0.474790666486092,0.971952401738062,0.114160543725982,0.486038710699436,64.9233252125152,68.2531906874986,66.0666218034993,54.5444735542711,63.4469028144461,68,56,59,"early_year"
4341,"2006-03-17",7500000,24793509,40016662,2006,"tt0427944",11238603.1770903,37152587.8691489,59964184.6252998,32516662,48725581.4482095,4.33555493333333,4923,"R",6,5,7,"Movie",71,7.2,86,7,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958796055742649,0.958513314940176,1.19060664447235,1.4241743244364,1.13302258489789,83.1169251697719,83.1098009689373,72.3166218034993,92.2801992293276,82.705886792884,72,70,69,"early_year"
4342,"2007-06-08",7500000,17544812,33606409,2007,"tt0498353",10886954.5452778,25467942.7665926,48782859.628402,26106409,37895905.0831242,3.48085453333333,2295,"R",8,10,10,"Movie",46,5.8,44,4.9,"Horror",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.480066006494948,-0.734515954649119,-0.339973054667637,-0.540846346629227,-0.523850340610233,31.559022943195,23.1317169974659,33.8156123822342,29.4306747375543,29.4842567651123,58,49,70,"summer"
4343,"2009-10-09",7500000,12574914,29652736,2009,"tt1174732",10193831.1149177,17091539.9467485,40303331.0505652,22152736,30109499.9356475,2.95369813333333,1438,"PG-13",6,1,4,"Movie",85,6.9,93,6.6,"Drama",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7645588105957,0.595721328599613,1.44570326099568,1.04988467280485,1.21396701824896,96.1181028434553,72.4319296357409,80.4088156123822,85.3114430356403,83.5675727818047,69,66,72,"fall"
4344,"2009-09-04",7500000,10823158,10849158,2009,"tt1225822",10193831.1149177,14710592.6376093,14745931.252141,3349158,4552100.13722339,0.4465544,1555,"R",5,4,5,"Movie",61,5.8,62,4.7,"Comedy,Crime,Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.38325123084761,-0.734515954649119,0.315989673535212,-0.727991172445001,-0.190816555677824,64.9233252125152,23.1317169974659,48.9148721399731,23.3309495034187,40.0752159633432,58,47,72,"fall"
4345,"2002-12-20",7500000,10465659,11843260,2002,"tt0272207",12395839.620192,17297417.3978159,19574286.8720314,4343260,7178447.25183936,0.579101333333333,3504,"R",4,8,10,"Movie",70,6.7,83,6.2,"Crime,Drama,Mystery",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.901241573253145,0.353860004372571,1.0812795231052,0.675595021173304,0.752994030476056,81.6270054389315,63.82780989876,69.1705921938089,75.0351098264455,72.4151293394865,67,62,65,"holiday"
4346,"2005-10-21",7500000,10284523,11758418,2005,"tt0338427",11619591.8247937,15933594.583027,18217069.0220409,4258418,6597477.19724722,0.567789066666667,4462,"R",6,3,2,"Movie",62,5.8,61,5.1,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.440805713337114,-0.734515954649119,0.279547299746165,-0.353701520813454,-0.0919661155948233,67.0323171499072,23.1317169974659,48.0989232839838,36.1781291371701,43.6102716421317,58,51,68,"fall"
4351,"2011-12-21",7500000,3014696,8539003,2011,"tt1602098",10065585.8877453,4045957.53512564,11460009.078962,1039003,1394423.19121667,0.138533733333333,71,"R",6,3,5,"Movie",57,6.3,56,5.9,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.153033300889595,-0.129862644081514,0.0973354308009292,0.394877782449643,0.128845967514663,56.0813992864804,44.8337549829209,44.3556527590848,65.3533456306306,52.6560381647792,63,59,74,"holiday"
4363,"2017-01-13",7400000,22395806,31187727,2017,"tt4030600",9023338.59939528,27308775.776266,38029381.198176,23787727,29006042.5987807,3.2145577027027,763,"PG-13",5,8,5,"Movie",37,5.2,18,4.1,"Drama,Fantasy,Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.998056348900484,-1.46009992733024,-1.28747477318286,-1.28942564989232,-1.25876417482648,15.9126017651965,7.21313062996493,11.1961641991925,9.86250744602356,11.0461010100944,52,41,80,"early_year"
4365,"2005-04-29",7303082,55334418,101173038,2005,"tt0385622",11314510.9203997,85728446.803002,156745254.031245,93869956,145430743.110845,12.8534714521896,1062,"R",6,8,10,"Movie",NA,4.9,NA,2.4,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1.82289191367081,NA,-2.8801566693264,NA,NA,3.41598814489857,NA,0.198738800720103,NA,49,24,68,"summer"
4371,"1999-10-15",7200000,12610552,12678312,1999,"tt0203408",12927422.5473536,22641935.3138021,22763596.7237755,5478312,9836174.17642192,0.760876666666667,3666,"PG-13",0,5,0,"Movie",14,4.6,8,3.6,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32180944615907,-2.18568390001137,-1.65189851107334,-1.75728771443176,-1.97916989291889,1.01215991992588,1.44193697951623,3.12079407806191,3.94343903980831,2.37958250432808,46,36,62,"fall"
4373,"2007-12-05",7e+06,143495265,231450102,2007,"tt0467406",10161157.5755926,208296857.002346,335971565.329855,224450102,325810407.754263,32.0643002857143,2688,"PG-13",6,3,5,"Movie",81,7,94,6.9,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53434088063769,0.716651990713134,1.48214563478472,1.33060191152851,1.26593510441601,93.7527093246171,76.3205571999798,81.6453566621803,90.833998339783,85.63815538164,70,69,70,"holiday"
4375,"2012-06-28",7e+06,113721571,170549753,2012,"tt1915581",9106772.80783473,147948072.921007,221879693.28619,163549753,212772920.478355,23.3642504285714,3108,"R",8,4,10,"Movie",72,6.2,78,5.1,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01635053823215,-0.250793306195034,0.899067654159968,-0.353701520813454,0.327730841345908,84.5268754848353,40.0986958552712,63.9804845222073,36.1781291371701,56.196046249871,62,51,75,"summer"
4377,"2018-03-16",7e+06,83482352,85783567,2018,"tt6450186",8356755.98883447,99663092.1482839,102410333.895833,78783567,94053577.9069989,11.2547952857143,2384,"PG",1,4,1,"Movie",30,7.5,67,5.7,"Biography,Drama,Family",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40093772632701,1.32130530128074,0.498201542480448,0.207732956633869,0.156575518517012,8.06163479895733,90.6800206463589,53.8694481830417,58.2281258354906,52.7098073659621,75,57,81,"early_year"
4379,"2020-02-26",7e+06,64914050,139011965,2020,"tt1051906",8012678.436,74305058.3754894,159122596.328784,132011965,151109917.892784,18.8588521428571,2536,"R",1,7,5,"Movie",72,7.1,92,6.1,"Drama,Horror,Mystery",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.01635053823215,0.837582652826655,1.40926088720663,0.582022608265417,0.961304171632713,84.5268754848353,79.8867430568596,79.1806864064603,71.9724273713081,78.8916830798658,71,61,83,"early_year"
4380,"2019-03-13",7e+06,45729221,92554209,2019,"tt6472976",8157707.9156916,53292232.5900158,107861457.627125,85554209,99703749.7114334,12.2220298571429,1706,"PG-13",3,4,5,"Movie",53,8.3,53,6.2,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.077184629068421,2.28875059818891,-0.0119916905662124,0.675595021173304,0.718792324931895,46.9238334696285,98.8953076342369,41.8236877523553,75.0351098264455,65.6694846706666,83,62,82,"early_year"
4383,"2011-05-06",7e+06,37295394,38158601,2011,"tt1640484",9394546.82856231,50053332.2032403,51211823.4295607,31158601,41817276.6009983,4.45122871428571,2680,"PG-13",6,3,4,"Movie",56,6,58,4.1,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954788184000907,-0.492654630422077,0.170220178379024,-1.28942564989232,-0.379095320883822,53.8032743071495,31.112832004005,46.0296096904441,9.86250744602356,35.2020558619055,60,41,74,"summer"
4385,"2000-01-12",7e+06,34099640,35795319,2000,"tt0156812",12298979.8185672,59912969.1686294,62892272.282882,28795319,50593292.4643148,4.113617,3475,"PG",0,4,3,"Movie",61,6.8,73,5.6,"Comedy,Drama,Family",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38325123084761,0.474790666486092,0.716855785214732,0.114160543725982,0.422264556568604,64.9233252125152,68.2531906874986,59.3455585464334,54.5444735542711,61.7666370001796,68,56,63,"early_year"
4386,"2003-01-24",7e+06,32539681,47289758,2003,"tt0282209",11388375.1473366,52939156.3432371,76936214.9615372,40289758,65547839.8142007,5.75567971428571,1151,"PG-13",2,6,5,"Movie",23,5.5,9,4.6,"Fantasy,Horror,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.80381910375354,-1.09730794098968,-1.61545613728429,-0.821563585352889,-1.3345366918451,3.562983500405,13.6253400358173,3.77691790040377,20.5662660681221,10.382876876187,55,46,66,"early_year"
4387,"2008-02-14",7e+06,32241649,55617866,2008,"tt0832266",9879589.2810818,45504892.8378288,78497381.8243205,48617866,68617792.5432387,6.94540942857143,1216,"PG-13",5,3,4,"Movie",59,6.9,70,6.2,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.268142265868602,0.595721328599613,0.60752866384759,0.675595021173304,0.536746819872278,60.5705093406584,72.4319296357409,56.6032974427995,75.0351098264455,66.160211561411,69,62,71,"early_year"
4388,"2005-10-07",7e+06,31501218,56586901,2005,"tt0433383",10844952.3698074,48804172.6858457,87668892.300001,49586901,76823939.9301936,7.083843,1982,"PG",1,1,2,"Movie",80,7.1,93,6.8,"Biography,Drama,History",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47678639814818,0.837582652826655,1.44570326099568,1.23702949862063,1.24927545264779,93.0133548115599,79.8867430568596,80.4088156123822,89.1961934288237,85.6262767274063,71,68,68,"fall"
4389,"2005-09-30",7e+06,28750530,49924079,2005,"tt0379725",10844952.3698074,44542589.7795313,77346322.6945003,42924079,66501370.3246929,6.13201128571429,792,"R",2,6,5,"Movie",88,7,89,6.6,"Biography,Crime,Drama",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93722225806422,0.716651990713134,1.29993376583949,1.04988467280485,1.25092317185542,97.3640909712122,76.3205571999798,75.5804172274563,85.3114430356403,83.6441271085721,70,66,68,"fall"
4391,"2020-02-12",7e+06,26441782,48518957,2020,"tt0983946",8012678.436,30267070.9201161,55538114.355873,41518957,47525435.919873,5.93127957142857,1605,"PG-13",4,5,5,"Movie",22,5.9,8,4,"Fantasy,Horror,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.86137358624304,-0.613585292535597,-1.65189851107334,-1.38299806280021,-1.37746386316305,3.13457190001925,26.9744702406015,3.12079407806191,8.33327299418003,10.3907773032157,59,40,83,"early_year"
4392,"2006-08-04",7e+06,26024456,57051053,2006,"tt1611176",10489362.9652843,38997137.8511529,85489886.0669529,50051053,75000523.1016686,7.15015042857143,1232,"R",3,10,9,"Movie",NA,NA,NA,NA,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,"summer"
4393,"1995-08-25",7e+06,25532388,25532388,1995,"tt0112851",13822295.0872243,50416600.1739294,50416600.1739294,18532388,36594305.086705,2.647484,1233,"R",6,9,8,"Movie",55,6.9,67,5.7,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0379243359105868,0.595721328599613,0.498201542480448,0.207732956633869,0.334895040906129,51.512599512367,72.4319296357409,53.8694481830417,58.2281258354906,59.0105257916601,69,57,58,"summer"
4395,"2017-04-07",7e+06,24801212,36964656,2017,"tt4481414",8535590.56699553,30241855.8853223,45073595.5808335,29964656,36538005.013838,4.28066514285714,1897,"PG-13",3,3,5,"Movie",60,8,73,6.4,"Drama",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325696748358106,1.92595861184834,0.716855785214732,0.862739846989079,0.957812748102565,62.7673097678389,97.2945229027297,59.3455585464334,80.585974065783,74.9983413206962,80,64,80,"early_year"
4396,"1996-03-08",7e+06,24567751,51203507,1996,"tt0116282",13444504.5104799,47185891.3045494,98343682.9734124,44203507,84899178.4629325,6.31478671428571,1610,"R",5,7,8,"Movie",86,7.9,94,7.8,"Crime,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.82211329308521,1.80502794973482,1.48214563478472,2.1727536276995,1.82051012632606,96.5781101433461,96.4464845766326,81.6453566621803,98.5100567416305,93.2950020309474,79,78,59,"early_year"
4397,"2001-04-11",7e+06,23247539,23393939,2001,"tt0246002",11896865.7560139,39510407.2343854,39759221.6839111,16393939,27862355.9278972,2.34199128571429,2754,"PG",2,3,4,"Movie",48,6.6,27,3.6,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.364957041515941,0.232929342259049,-0.95949340908144,-1.75728771443176,-0.712202205692522,35.7571736794354,59.2091863397114,19.0444145356662,3.94343903980831,29.4885533986553,66,36,64,"early_year"
4402,"2015-06-19",7e+06,17506470,18190831,2015,"tt3850214",8653510.77494944,21641775.2537613,22487793.1519692,11190831,13834282.3770197,1.59869014285714,1340,"R",6,6,10,"Movie",72,7.1,88,6.2,"Adventure,Comedy,Crime",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01635053823215,0.837582652826655,1.26349139205044,0.675595021173304,0.948254901070638,84.5268754848353,79.8867430568596,74.5205248990579,75.0351098264455,78.4923133167996,71,62,78,"summer"
4403,"2019-05-09",7e+06,17259427,33183640,2019,"tt7752126",8157707.9156916,20113909.179743,38671777.5284943,26183640,30514069.6128027,3.74052,704,"R",5,8,7,"Movie",44,6.1,57,5.6,"Drama,Horror,Mystery",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.595174971473956,-0.371723968308556,0.133777804589976,0.114160543725982,-0.179740147866638,27.5863259290629,35.504918881705,45.1884253028264,54.5444735542711,40.7060359169663,61,56,82,"summer"
4404,"2005-07-22",7e+06,17044981,20940428,2005,"tt0395584",10844952.3698074,26407429.5841818,32442563.4661973,13940428,21597611.0963899,1.99148971428571,1254,"R",9,10,10,"Movie",53,6.8,55,6.2,"Crime,Horror,Western",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.077184629068421,0.474790666486092,0.060893057011882,0.675595021173304,0.283523528900714,46.9238334696285,68.2531906874986,43.5565275908479,75.0351098264455,58.4421653936051,68,62,68,"summer"
4406,"1996-03-22",7e+06,14853474,16149180,1996,"tt0116324",13444504.5104799,28528228.3127565,31016817.6215073,9149180,17572313.1110274,1.30702571428571,1722,"R",5,2,6,"Movie",81,6.2,88,5.7,"Comedy",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53434088063769,-0.250793306195034,1.26349139205044,0.207732956633869,0.688692980781741,93.7527093246171,40.0986958552712,74.5205248990579,58.2281258354906,66.6500139786092,62,57,59,"early_year"
4407,"2014-11-14",7e+06,14618727,14618727,2014,"tt3125324",8793697.64950362,18364666.4655193,18364666.4655193,7618727,9570968.81601568,1.08838957142857,487,"PG-13",6,3,5,"Movie",73,6.9,83,5.7,"Drama,Music,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.07390502072166,0.595721328599613,1.0812795231052,0.207732956633869,0.739659707265086,85.8567373573109,72.4319296357409,69.1705921938089,58.2281258354906,71.4218462555878,69,57,77,"holiday"
4408,"1992-07-31",7e+06,14231669,14231669,1992,"tt0103893",15043881.3224328,30585648.4937351,30585648.4937351,7231669,15541767.1713023,1.03309557142857,742,"PG-13",3,7,0,"Movie",48,5.6,36,3.5,"Action,Comedy,Fantasy",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.364957041515941,-0.976377278876161,-0.631512044980015,-1.85086012733965,-0.955926623177941,35.7571736794354,16.4438768387445,26.4888963660834,3.20948391247989,20.4748576991858,56,35,55,"summer"
4413,"2009-10-02",7e+06,9228788,30360570,2009,"tt1019452",9514242.37392315,12543560.8356505,41265403.0843514,23360570,31751160.7104283,3.33722428571429,4398,"R",7,4,7,"Movie",86,6.8,89,6.1,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82211329308521,0.474790666486092,1.29993376583949,0.582022608265417,1.04471508341905,96.5781101433461,68.2531906874986,75.5804172274563,71.9724273713081,78.0960363574023,68,61,72,"fall"
4415,"2009-12-11",7e+06,9176000,28142379,2009,"tt1315981",9514242.37392315,12471812.5747313,38250487.8264007,21142379,28736245.4524776,3.02033985714286,4511,"R",6,4,4,"Movie",77,7.3,86,6.8,"Crime,Drama,Romance",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.30412295067967,1.0794439770537,1.19060664447235,1.23702949862063,1.20280076770659,90.3904167571524,85.9805072284408,72.3166218034993,89.1961934288237,84.4709348044791,73,68,72,"holiday"
4418,"2010-06-18",7e+06,7468936,10062896,2010,"tt1336617",9548617.39655073,10188287.4604749,13726677.6864687,3062896,4178060.28991795,0.437556571428571,1116,"R",6,3,7,"Movie",74,5.9,80,5.8,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.13145950321116,-0.613585292535597,0.971952401738062,0.301305369541756,0.447782995488845,87.1069130462254,26.9744702406015,66.0666218034993,61.8409176616095,60.4972306879839,59,58,73,"summer"
4419,"1999-09-01",7e+06,7309628,7824358,1999,"tt0125971",12568327.4765938,13124256.9194399,14048441.9483009,824358,1480114.47170713,0.117765428571429,3734,"R",4,4,10,"Movie",62,5.9,51,4.8,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.440805713337114,-0.613585292535597,-0.0848764381443068,-0.634418759537115,-0.223018694219976,67.0323171499072,26.9744702406015,39.8384925975774,26.2903785017479,40.0339146224585,59,48,62,"fall"
4424,"1992-05-01",7e+06,5430822,5430822,1992,"tt0105459",15043881.3224328,11671520.2358938,11671520.2358938,-1569178,-3372361.08653891,-0.224168285714286,4675,"R",5,8,7,"Movie",26,5.9,NA,4.9,"Action,Crime,Horror",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.63115565628503,-0.613585292535597,NA,-0.540846346629227,NA,5.14287396860952,26.9744702406015,NA,29.4306747375543,NA,59,49,55,"summer"
4430,"2008-05-02",7e+06,2344847,2667084,2008,"tt1012804",9879589.2810818,3309446.46956812,3764242.07116354,-4332916,-6115347.20991826,-0.618988,4101,"R",3,6,8,"Movie",69,6.3,67,5.6,"Drama,Sport",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.843687090763641,-0.129862644081514,0.498201542480448,0.114160543725982,0.33154663322214,80.0577858437272,44.8337549829209,53.8694481830417,54.5444735542711,58.3263656409902,63,56,71,"summer"
4431,"1999-08-27",7e+06,2165637,2165637,1999,"tt0160216",12568327.4765938,3888347.85877545,3888347.85877545,-4834363,-8679979.61781834,-0.690623285714286,1309,"PG",2,4,2,"Movie",38,6.6,21,6,"Drama,Family",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.94050186641098,0.232929342259049,-1.17814765181572,0.48845019535753,-0.349317495152531,17.3480096371976,59.2091863397114,13.9804845222073,68.7384502489278,39.819032687011,66,60,62,"summer"
4432,"2002-10-18",7e+06,2062066,2703821,2002,"tt0298744",11569450.3121792,3408138.58963345,4468817.53036096,-4296179,-7100632.78181826,-0.613739857142857,297,"R",9,4,7,"Movie",66,6.4,71,5.9,"Biography,Crime,Drama",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67102364329513,-0.00893198196799186,0.643971037636637,0.394877782449643,0.425235120353355,74.8897266122274,49.6436702125411,57.5706594885599,65.3533456306306,61.8643504859898,64,59,65,"fall"
4433,"2018-09-21",7e+06,2005142,2852759,2018,"tt6205872",8356755.98883447,2393783.20242336,3405687.26542164,-4147241,-4951068.72341284,-0.592463,267,"R",8,8,10,"Movie",56,6.3,74,6.1,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954788184000907,-0.129862644081514,0.753298159003779,0.582022608265417,0.325234235396943,53.8032743071495,44.8337549829209,60.3045087483176,71.9724273713081,57.728491352424,63,61,81,"fall"
4434,"2011-10-21",7e+06,1891936,1891936,2011,"tt1034324",9394546.82856231,2539125.90694898,2539125.90694898,-5108064,-6855420.92161333,-0.729723428571429,3293,"G",3,1,1,"Movie",49,5.2,47,4.8,"Drama,Sport",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.307402559026437,-1.46009992733024,-0.230645933300496,-0.634418759537115,-0.658141794798573,37.9268490303904,7.21313062996493,36.1877523553163,26.2903785017479,26.9045276293549,52,48,74,"fall"
4435,"2010-12-22",7e+06,1785645,17023121,2010,"tt1421051",9548617.39655073,2435777.27300912,23221038.474884,10023121,13672421.0783333,1.43187442857143,4605,"R",6,1,5,"Movie",67,6.1,70,5.7,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.728578125784634,-0.371723968308556,0.60752866384759,0.207732956633869,0.293028944489384,76.6870118502098,35.504918881705,56.6032974427995,58.2281258354906,56.7558385025512,61,57,73,"holiday"
4436,"2012-01-13",7e+06,1738692,10765283,2012,"tt1242460",9106772.80783473,2261981.8609714,14005283.7847208,3765283,4898510.97688605,0.537897571428571,5377,"R",6,7,5,"Movie",68,7.6,75,7.1,"Drama,Mystery,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.786132608274138,1.44223596339426,0.789740532792826,1.51774673734429,1.13396396045138,78.4105098768521,92.5382090844582,61.313930013459,93.5460871536098,81.4521840320947,76,71,75,"early_year"
4440,"2009-09-25",7e+06,1429299,1429453,2009,"tt1220628",9514242.37392315,1942671.01582943,1942880.32916165,-5570547,-7571362.0447615,-0.795792428571429,2412,"R",8,5,10,"Movie",26,4.9,19,4.5,"Comedy",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63115565628503,-1.82289191367081,-1.25103239939382,-0.915135998260776,-1.40505399190261,5.14287396860952,3.41598814489857,12.1130551816958,18.0060119413128,9.66948230912918,49,45,72,"fall"
4443,"2010-05-07",7e+06,1110509,6537179,2010,"tt1121977",9548617.39655073,1514832.22234659,8917288.73196659,-462821,-631328.664584145,-0.0661172857142857,3394,"R",8,3,5,"Movie",64,6.7,78,6.8,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.555914678316122,0.353860004372571,0.899067654159968,1.23702949862063,0.761467958867322,71.086540830049,63.82780989876,63.9804845222073,89.1961934288237,72.02275716996,67,68,73,"summer"
4447,"2013-11-15",7e+06,523511,1857458,2013,"tt2402105",8922085.63518637,667258.567566008,2367485.619966,-5142542,-6554600.01522037,-0.734648857142857,1321,"R",7,6,10,"Movie",55,5.8,57,5.3,"Comedy,Crime,Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379243359105868,-0.734515954649119,0.133777804589976,-0.166556694997679,-0.182342627286559,51.512599512367,23.1317169974659,45.1884253028264,43.3859435007751,40.8046713283586,58,53,76,"holiday"
